"F [MHz]","mag(Z(Port1,Port1)) [mOhm]","mag(Z(Port2,Port2)) [mOhm]"
0.069799742522288,0.603626107736087,0.602948283946068
0.0703357430314129,0.603054739687673,0.602301704142814
0.0708758595520788,0.602469033707535,0.601640138640937
0.0714201236916269,0.601915370073061,0.601009188168528
0.0719685673001152,0.601367017611552,0.600382565885114
0.0725212224721817,0.600804181358064,0.599740805854493
0.0730781215489231,0.60027260173792,0.599128871291183
0.0736392971197872,0.599744125667648,0.598519084386494
0.07420478202448,0.599201008078395,0.597893998845019
0.0747746093548878,0.598687903322169,0.59729750846587
0.0753488124570129,0.598175670287065,0.596700967749568
0.075927424932926,0.597648625155086,0.596088958262692
0.0765104806427317,0.59714991130481,0.595503894784844
0.0770980137065506,0.596649854797696,0.594916606672541
0.0776900585065158,0.596134802298824,0.594313670543242
0.0782866496887846,0.595646010771202,0.593735662006812
0.0788878221655667,0.595153723341757,0.593153321215602
0.0794936111171662,0.594646242978914,0.592555144878704
0.0801040519940415,0.594162647078579,0.591979590384039
0.0807191805188791,0.593673506764451,0.591397705256791
0.0813390326886839,0.593168964619971,0.590799790368169
0.0819636447768867,0.59268574402367,0.590222021705403
0.0825930533354657,0.592195075590923,0.589636072486246
0.0832272951970865,0.591688786639235,0.589033895063719
0.0838664074772569,0.591201227190901,0.588449371457214
0.0845104275764991,0.590704495198667,0.587854998124055
0.0851593931825384,0.590191917373723,0.587244197282255
0.0858133422725086,0.589695637850465,0.586648724738562
0.0864723131151745,0.589188662512883,0.586041935503463
0.0871363442731711,0.588665613607237,0.585418522721146
0.0878054746052606,0.588156801994595,0.584808480893651
0.0884797432686062,0.58763598039411,0.58418586422395
0.0891591897210637,0.587098860116231,0.583546436031451
0.0898438537234902,0.586574489154753,0.582918983422489
0.0905337753420715,0.586036992354831,0.58227789528991
0.091228994950666,0.585482979999259,0.581619820738978
0.0919295532331682,0.584940954065263,0.580973032357528
0.0926354911858887,0.584384854125318,0.580311714659333
0.0933468501199537,0.583812035646866,0.579633253661321
0.0940636716637227,0.583251196740278,0.578966122541803
0.0947859977652238,0.582675455294803,0.578283687969791
0.0955138706946096,0.582082811318554,0.577583975532953
0.0962473330466298,0.58150269909244,0.576896178801818
0.0969864277431243,0.580906918973418,0.576192369143713
0.097731198035535,0.580294075110318,0.575471172518324
0.0984816875074368,0.579694291678749,0.574762461660366
0.0992379400770879,0.579078092887577,0.574037049400988
0.1,0.578444693573858,0.573294167977148
0.100767911871528,0.57782186363322,0.57257379742685
0.101541720629481,0.57718203376731,0.571835990308882
0.102321471556749,0.576525650659245,0.571081164991661
0.103107210283956,0.575882558865991,0.570337542434136
0.103898982792128,0.575222379556996,0.569576452124274
0.104696835415386,0.574546174910798,0.568798900175945
0.105500814843655,0.573882455578189,0.56803196019936
0.106310968125399,0.573201588909014,0.567247552295073
0.10712734267037,0.572505244436856,0.566447267437887
0.107949986252389,0.571820557626672,0.565656983906898
0.108778947012135,0.571118692904631,0.564849264408223
0.109614273459964,0.570401915372315,0.564026278527697
0.110456014478753,0.569695949661381,0.563212667335225
0.111304219326752,0.568972806115188,0.562381685297011
0.112158937640474,0.568235329849864,0.561536071007853
0.113020219437596,0.567507805160718,0.560699192794066
0.113888115119884,0.56676313471448,0.559845042914252
0.11476267547615,0.566004724232941,0.558976916029306
0.115643951685215,0.56525539473642,0.558116878783349
0.11653199531891,0.564488984833126,0.557239703911823
0.117426858345093,0.563709437546077,0.556349225861569
0.118328593130688,0.562938094626867,0.555466187438862
0.119237252444751,0.562149771092139,0.55456618095199
0.120152889461558,0.561348920072149,0.553653561117152
0.121075557763718,0.560555395347477,0.552747731612182
0.122005311345305,0.559745025304345,0.55182513967229
0.12294220461502,0.558922742118404,0.550890637544753
0.123886292399378,0.558106910454971,0.549962281524036
0.124837629945909,0.557274405248336,0.549017405147849
0.125796272926398,0.556430602842169,0.548061332431773
0.12676227744014,0.555592385413115,0.547110770977207
0.127735700017223,0.554737703532883,0.546143967960079
0.128716597621835,0.55387233913227,0.545166690427313
0.1297050276556,0.55301170645094,0.544194302997003
0.130701047960937,0.552134856456434,0.54320598960549
0.131704716824441,0.551247934485351,0.542207928826393
0.132716092980299,0.55036490940035,0.541214154885382
0.133735235613723,0.549465952798564,0.540204807353304
0.134762204364417,0.548557527784858,0.5391864421992
0.135797059330065,0.54765218846156,0.538171782601547
0.136839861069847,0.546731242508188,0.537141938365167
0.137890670607985,0.545801421991528,0.536103806273535
0.138949549437314,0.544873904767548,0.535068824405519
0.140016559522878,0.543931145251945,0.534019083083589
0.14109176330556,0.542980092592312,0.532961781112357
0.142175223705732,0.542030594795694,0.531907103741806
0.14326700412694,0.541066258657601,0.530838127850017
0.144367168459614,0.540094195818708,0.529762313420091
0.145475781084805,0.53912297843921,0.528688631253107
0.146592906877954,0.538137366319532,0.527601146619056
0.147718611212688,0.537144576517828,0.526507538028583
0.148852959964647,0.536151966742926,0.525415605951645
0.149996019515337,0.535145445375095,0.524310401832141
0.151147856756015,0.534132275643606,0.523199778433025
0.152308539091605,0.533118669211732,0.522090415471585
0.153478134444641,0.53209167365779,0.520968344351205
0.154656711259242,0.531058537249,0.51984154643881
0.155844338505117,0.530024400660505,0.518715635340112
0.157041085681602,0.528977436334448,0.517577612439629
0.158247022821729,0.527924814932675,0.516435540824675
0.159462220496317,0.526870687410749,0.515294027350416
0.160686749818111,0.525804331919852,0.514141029764466
0.161920682445937,0.524732777700241,0.51298464502553
0.163164090588899,0.523659272950317,0.51182853688687
0.164417047010603,0.522574177701552,0.510661602459826
0.165679625033413,0.521484315123422,0.509491923855971
0.166951898542749,0.520392122801573,0.50832228933486
0.1682339419914,0.519289014362941,0.507142515170159
0.169525830403892,0.518181541745501,0.505960619240158
0.170827639380871,0.517071428678307,0.504778585469222
0.172139445103528,0.515951109846649,0.503587126141424
0.173461324338061,0.514826800663967,0.50239414498801
0.174793354440164,0.513699611783061,0.50120089593156
0.176135613359552,0.512562962362675,0.499998961405911
0.17748817964453,0.511422666257657,0.498796080638415
0.17885113244658,0.510279325188282,0.497592854735649
0.180224551525,0.5091273024989,0.496381707987683
0.181608517251569,0.507971945963945,0.495170164376554
0.18300311061525,0.506813455310847,0.493958251938816
0.184408413226931,0.505647094325339,0.492739206279903
0.185824507324198,0.504477681077677,0.491520285114472
0.187251475776149,0.503305122363046,0.49030102541053
0.188689402088247,0.502125535515802,0.48907544158865
0.190138370407198,0.500943146512629,0.487850473772294
0.191598465525886,0.499757679744421,0.486625251865017
0.193069772888325,0.498566056394989,0.485394534901031
0.194552378594667,0.497371849486199,0.484164893746945
0.196046369406237,0.496174712368653,0.48293513713263
0.197551832750607,0.494972317900611,0.481700732950915
0.199068856726721,0.493767527111373,0.480467830785057
0.200597530110042,0.492560033875379,0.479235005788023
0.202137942357749,0.491348208393579,0.477998397670801
0.203690183613977,0.490134142819576,0.476763682209484
0.205254344715087,0.488917682693712,0.475529290201995
0.206830517194982,0.487697839353903,0.474291995062175
0.208418793290466,0.486475881674711,0.473056945568993
0.210019265946639,0.485251916898377,0.47182251909895
0.21163202882234,0.484025539860119,0.470586083623551
0.213257176295623,0.482797144447652,0.469352206964217
0.214894803469284,0.481567207976845,0.468119305666064
0.216545006176422,0.480335849917947,0.46688530237941
0.218207880986053,0.47910254054339,0.465654128881591
0.219883525208755,0.477868233296054,0.464424335386895
0.221572036902368,0.476633512570576,0.463194358608716
0.223273514877729,0.47539687974111,0.461967437855706
0.224988058704453,0.474159867462232,0.460742353585623
0.226715768716766,0.472923464821897,0.459518015374632
0.228456746019369,0.471685162713172,0.458296911906302
0.230211092493359,0.470447172470342,0.457078152862736
0.23197891080219,0.469210827390451,0.455861078914381
0.233760304397683,0.467972570365278,0.454647367849774
0.235555377526073,0.466735386626354,0.453436560414231
0.237364235234119,0.465500893242661,0.45222838600526
0.239186983375245,0.464264452035833,0.451023648689259
0.241023728615734,0.463029912363258,0.449822425401912
0.242874578440974,0.4617991149981,0.448624791361705
0.244739641161747,0.460566312488684,0.447430610970873
0.246619025920564,0.459336302850014,0.446240606426217
0.248512842698056,0.458111091144078,0.44505515515686
0.250421202319407,0.456883797788796,0.443873112321804
0.252344216460841,0.455660247493588,0.442695959097066
0.25428199765616,0.454442551156693,0.441524330703604
0.256234659303321,0.453222680057021,0.440355999236676
0.258202315671081,0.452007556311906,0.43919332394072
0.260185081905681,0.450799339502303,0.438037152429736
0.26218307403758,0.449588841122612,0.436884095059142
0.264196408988253,0.448384143230837,0.435737514501696
0.266225204577025,0.447187398555506,0.43459842408721
0.268269579527972,0.445988255102623,0.433462188385119
0.270329653476867,0.444796008293115,0.432333305858518
0.272405546978177,0.443612750492975,0.431212907352647
0.274497381512125,0.442426969932997,0.430095021750769
0.276605279491791,0.441249218861358,0.428985423500874
0.278729364270282,0.4400814781895,0.427885310757588
0.28086976014795,0.43891108791511,0.426787280849119
0.283026592379659,0.437749889813892,0.425698532645249
0.285199987182124,0.436599705104388,0.424620278993315
0.287390071741293,0.435446745219407,0.423543584145963
0.289596974219788,0.434304162754477,0.422477228027753
0.291820823764409,0.433173574349358,0.421422382616019
0.294061750513688,0.432040090515037,0.420368473044843
0.296319885605507,0.430918184353415,0.419326024157576
0.298595361184771,0.429809226805155,0.418296108035783
0.300888310411142,0.428697262672637,0.41726640257356
0.30319886746683,0.427598083756396,0.41624934611206
0.305527167564447,0.426512778513774,0.415245847884715
0.307873346954919,0.425424367610806,0.414241732671781
0.310237542935457,0.424349949254028,0.413251520775858
0.312619893857597,0.42329029732633,0.412275891485921
0.315020539135288,0.422227454409584,0.411298719925479
0.317439619253061,0.421179804226047,0.410336768463877
0.31987727577424,0.420147590979391,0.409390233537183
0.322333651349232,0.41911249075568,0.40844150964802
0.324808889723873,0.418093582471903,0.407509194710319
0.327303135747842,0.417090544426548,0.406592879348458
0.329816535383134,0.416085337898537,0.405674127800537
0.332349235712605,0.415097103109412,0.404772781633113
0.334901384948576,0.414125121024155,0.403887921287683
0.337473132441509,0.413151725254765,0.403000471671678
0.340064628688746,0.412196045197508,0.402131377959779
0.342676025343316,0.41125695340764,0.401279149709912
0.345307475222809,0.410317224877221,0.400424297655938
0.347959132318319,0.409395922251599,0.399588686223822
0.350631151803459,0.408491500144677,0.39877020839815
0.353323690043434,0.407587226039693,0.397949204308432
0.3560369046042,0.406702056810187,0.397148245957689
0.358770954261678,0.405834019762942,0.396364582516415
0.361525999011049,0.404966909985653,0.395578610794571
0.364302200076116,0.404119555184207,0.394813413932079
0.36709971991874,0.403289544905018,0.394065584587991
0.369918722248343,0.402461224949089,0.393315737074827
0.372759372031494,0.401653282381311,0.392587348168894
0.375621835501558,0.400862856779564,0.391876341380951
0.378506280168428,0.400074861418208,0.391163600369327
0.381412874828322,0.399307837114411,0.390473007892391
0.384341789573666,0.398558459986617,0.389799786989514
0.387293195803046,0.397812227409161,0.389125039288078
0.39026726623124,0.397087526898401,0.38847317582562
0.393264174899318,0.396380557713837,0.387838663282118
0.396284097184838,0.39567742361009,0.387202749597968
0.3993272098121,0.394996343031999,0.386590482958515
0.40239369086249,0.394333027418195,0.385995517515442
0.405483719784904,0.393674218528354,0.385399283928995
0.408597477406247,0.393037935790221,0.38482739512459
0.411735145942015,0.392419396990505,0.384272682635466
0.414896909006958,0.391806023732938,0.383716987018239
0.418082951625827,0.391215590029531,0.383186146686729
0.421293460244198,0.390642821630676,0.3826722408924
0.424528622739386,0.390075869841803,0.382157903758401
0.427788628431437,0.38953220181852,0.381668662022043
0.431073668094211,0.389006061723802,0.381195987350613
0.434383933966539,0.388486383770881,0.380723722633221
0.43771961976348,0.387990256600089,0.380276514675658
0.441080920687653,0.387511461977758,0.379845406529735
0.44446803344066,0.387039767879386,0.379415772189063
0.447881156234599,0.386591809321182,0.379010929416787
0.451320488803663,0.386160932232357,0.378621660752002
0.454786232415826,0.385737781316108,0.378235041860104
0.458278589884624,0.385338466776649,0.377872799036326
0.461797765581021,0.384955930078791,0.377525582876637
0.46534396544537,0.384581723667737,0.377182198047179
0.468917396999466,0.384231372127559,0.376862693932253
0.472518269358687,0.383897445502548,0.376557670327756
0.476146793244232,0.383572420945708,0.376257588129399
0.479803180995457,0.383271191587284,0.375980862838713
0.483487646582291,0.382985987533895,0.375718083314132
0.48720040561777,0.382710213582218,0.37546124125791
0.490941675370643,0.382458103037103,0.375227235076303
0.494711674778095,0.382221572954619,0.375006653934567
0.498510624458552,0.381994946420064,0.37479287895219
0.5023387467246,0.381791786503388,0.374601436974251
0.506196265595985,0.381603716972566,0.374422914674356
0.510083406812729,0.381425960493019,0.37425194781272
0.514000397848341,0.381271416415084,0.374102834171033
0.517947467923121,0.381131425837365,0.373966155693046
0.521924848017583,0.381002086585606,0.373837685099588
0.525932770885967,0.380895655629774,0.373730609971497
0.529971471069858,0.38080319136543,0.373635520071174
0.534041184911917,0.380721640491959,0.373549225836215
0.538142150569706,0.380662651151861,0.373483887567484
0.542274608029629,0.380616987274756,0.373430143589109
0.546438799120973,0.380582420019732,0.37338575597327
0.550634967530059,0.380570031678064,0.373361898640122
0.554863358814509,0.380570267412741,0.373349338575916
0.559124220417607,0.380581703728431,0.37334670658737
0.563417801682784,0.380614906855579,0.373364189195621
0.56774435386821,0.380659965684212,0.373392806693561
0.572104130161496,0.380716251437933,0.373431966428758
0.576497385694511,0.380793868381212,0.373490832496797
0.580924377558309,0.380882497924323,0.37356084067224
0.585385364818182,0.380982306602033,0.373642062055293
0.589880608528811,0.381102992966434,0.373742587617572
0.594410371749547,0.381233765583435,0.373854440175283
0.598974919559807,0.381375600633485,0.373978217604515
0.603574519074585,0.381537847363139,0.374120902592664
0.608209439460078,0.381709161634503,0.374275227573868
0.612879951949448,0.381891359457001,0.374442169323776
0.617586329858686,0.382093495683897,0.374627626587736
0.622328848602607,0.382303578819463,0.374825022119007
0.627107785710972,0.382524312688653,0.375035593096736
0.631923420844725,0.382764509559679,0.375264289318056
0.63677603581236,0.383011421020453,0.375504943880063
0.641665914586411,0.383268706098171,0.375759038068863
0.646593343320071,0.383544981731019,0.376030863119609
0.651558610363938,0.383826618335938,0.376314007310751
0.656562006282888,0.384118318229788,0.376610379932076
0.661603823873079,0.384428544266754,0.376924075489701
0.666684358179086,0.384742647330454,0.377247353930028
0.671803906511166,0.385066482623522,0.37758302884718
0.676962768462656,0.385408392807127,0.377935594041203
0.682161245927508,0.385752557905858,0.378294552166126
0.687399643117952,0.386106117428829,0.378664419539554
0.692678266582297,0.386477318897238,0.37905071102202
0.69799742522288,0.386849009271453,0.379438681465237
0.703357430314129,0.387229764968905,0.379835566474185
0.708758595520788,0.387627753242959,0.380248375712147
0.71420123691627,0.388024317921165,0.380657046424523
0.719685673001152,0.388429644547444,0.381072485312094
0.725212224721817,0.388851823344978,0.381503329468164
0.73078121548923,0.389270521620027,0.381924086630485
0.736392971197872,0.389697722703509,0.38234980959851
0.742047820244801,0.390141430158061,0.382790431846749
0.747746093548877,0.390579464215349,0.383216170215766
0.753488124570129,0.391025806204674,0.383645875845439
0.75927424932926,0.391488349310308,0.384090033064917
0.765104806427316,0.391942907380495,0.384516706560511
0.770980137065506,0.392405664105909,0.38494736473449
0.776900585065158,0.392884363736781,0.385392132050241
0.782866496887847,0.393352676338955,0.385819275328038
0.788878221655666,0.393829186366622,0.386251300838435
0.794936111171662,0.394321435416047,0.386697231779357
0.801040519940416,0.394800847637768,0.38712721535007
0.80719180518879,0.395288587311941,0.387563475615811
0.813390326886839,0.395791924793384,0.388013586290111
0.819636447768867,0.396279987747418,0.388450082438223
0.825930533354656,0.396776662709755,0.388894336275768
0.832272951970865,0.397288866810225,0.389352521663116
0.838664074772569,0.397783450942192,0.389798955140127
0.845104275764991,0.398287108841367,0.390254448530819
0.851593931825384,0.398806311465873,0.390724066614973
0.858133422725086,0.39930574407982,0.391182593515615
0.864723131151745,0.399814910250993,0.391651228762768
0.871363442731711,0.400339735095029,0.392134271207011
0.878054746052606,0.400842962808393,0.392605441195259
0.884797432686062,0.401356799575983,0.393087584007165
0.891591897210636,0.401886523995131,0.393584494696524
0.898438537234902,0.402393298913481,0.394067501748842
0.905337753420715,0.402911786776203,0.394562306064263
0.912289949506661,0.403446525682361,0.395072321816557
0.919295532331682,0.403957610744366,0.395565661273657
0.926354911858887,0.404481746741763,0.396071738993981
0.933468501199538,0.405022653265299,0.396593575331475
0.940636716637226,0.405540038177483,0.397095917641129
0.947859977652238,0.406072042491021,0.397612183003424
0.955138706946096,0.406621515946296,0.39814489166372
0.962473330466297,0.407148630002971,0.398656004965835
0.969864277431242,0.4076921471283,0.399182544675071
0.97731198035535,0.408254033806255,0.399726391995678
0.984816875074368,0.408795936616368,0.400247978381452
0.992379400770878,0.4093562123499,0.400786827787765
1,0.409935979502604,0.401344072773917
1.00767911871528,0.410499505807351,0.401880417404777
1.01541720629481,0.411083516867867,0.402436153007958
1.02321471556749,0.411687745282158,0.403010906267022
1.03107210283956,0.412282207464862,0.403569997419753
1.03898982792128,0.412898717851902,0.404150082573497
1.04696835415386,0.41353662388417,0.404750296268135
1.05500814843655,0.414172307907749,0.405342259643864
1.06310968125399,0.41483182669725,0.405957104639905
1.0712734267037,0.415514416272746,0.406593791449878
1.07949986252389,0.41620322048679,0.407231486570192
1.08778947012135,0.41691784040863,0.407894209279773
1.09614273459964,0.417657715919188,0.408581142606972
1.10456014478753,0.418412879063068,0.409279671994076
1.11304219326752,0.419195985120117,0.410005574748979
1.12158937640474,0.420007013776291,0.410758687670043
1.13020219437596,0.420842715987447,0.41153466890242
1.13888115119884,0.4217085677106,0.412340479430462
1.1476267547615,0.422605419248352,0.413177023382153
1.15643951685215,0.423536274211047,0.414047697469237
1.1653199531891,0.424499482587061,0.414950653351299
1.17426858345093,0.425497063219186,0.41588821054941
1.18328593130688,0.426537537211732,0.416870484376502
1.19237252444751,0.427612474876819,0.417887363908293
1.20152889461558,0.428725302859732,0.418942829820938
1.21075557763718,0.429889111127812,0.420052361290676
1.22005311345305,0.431089308556432,0.421198572708906
1.2294220461502,0.43233089011114,0.422387229472436
1.23886292399378,0.433630429385659,0.423637658026511
1.24837629945909,0.434968016746542,0.424926489792714
1.25796272926398,0.436350286298398,0.426261275431691
1.2676227744014,0.437796161646548,0.427663677112708
1.27735700017223,0.439281413729509,0.429105785149844
1.28716597621835,0.440814297034666,0.430596829740216
1.297050276556,0.442414990845857,0.43215943979146
1.30701047960937,0.444056020683677,0.433762609104193
1.31704716824441,0.445747164231203,0.435417064918772
1.32716092980299,0.447508877059012,0.437145270181468
1.33735235613723,0.44931150452119,0.438914446471377
1.34762204364417,0.451166192300449,0.440736595057425
1.35797059330065,0.453092862581655,0.442633161698976
1.36839861069847,0.455060661301507,0.444570712855511
1.37890670607985,0.457081915473224,0.446562296675108
1.38949549437314,0.459175402937951,0.448627773458502
1.40016559522878,0.461309907085679,0.450733917260224
1.4109176330556,0.463498746717465,0.452894623395717
1.42175223705732,0.465759146310965,0.455127849447049
1.4326700412694,0.468060181690418,0.457401175092124
1.44367168459614,0.470415997982877,0.459729193919572
1.45475781084805,0.472842040229371,0.462127842414571
1.46592906877954,0.475308134638414,0.464565857917418
1.47718611212688,0.477829133338746,0.467058448259162
1.48852959964647,0.480418623995197,0.469619549467793
1.49996019515337,0.483047449857822,0.472219200364222
1.51147856756015,0.485731112008663,0.47487320917333
1.52308539091605,0.488481367577472,0.477593613185744
1.53478134444641,0.491270174480108,0.48035173554793
1.54656711259242,0.494113693315673,0.483164039339436
1.55844338505117,0.497021937245204,0.486040796242837
1.57041085681602,0.499967940759144,0.488954484270024
1.58247022821729,0.502968602797414,0.491922337127455
1.59462220496317,0.506032297496456,0.494952987057687
1.60686749818111,0.509133001183022,0.498019869760416
1.61920682445937,0.512288490719252,0.501141156571572
1.63164090588899,0.515505590777013,0.504323932785105
1.64417047010603,0.518759028211411,0.507542364356526
1.65679625033413,0.522067644535545,0.510815766816703
1.66951898542749,0.525436764966242,0.514149721316598
1.682339419914,0.528841656850554,0.517518895490264
1.69525830403892,0.532302441169606,0.520943983165583
1.70827639380871,0.535822940531713,0.524429047069054
1.72139445103528,0.539378767480095,0.527949048033676
1.73461324338061,0.542991541516885,0.531526307811677
1.74793354440164,0.546663523088448,0.535163298605498
1.76135613359552,0.550370517773026,0.538835100590674
1.7748817964453,0.55413583806122,0.542565916613653
1.7885113244658,0.557960073390543,0.546356502638589
1.80224551525,0.561819136433443,0.550181928167397
1.81608517251569,0.565738168349068,0.554068521553415
1.8300311061525,0.569715946621077,0.558015151041257
1.84408413226931,0.573728489676727,0.561996794870405
1.85824507324198,0.577802803548466,0.566042128931341
1.87251475776149,0.581935708253937,0.570147927507364
1.88689402088247,0.586103425612815,0.574289049637505
1.90138370407198,0.59033471450026,0.578496702325694
1.91598465525886,0.594624326151068,0.582765338965513
1.93069772888325,0.598948893369527,0.587069726307095
1.94552378594667,0.60333860896431,0.591443727325376
1.96046369406237,0.607786129710927,0.595879244900927
1.97551832750607,0.612268824979858,0.600351037210096
1.99068856726721,0.616817724973394,0.604895662683099
2.00597530110042,0.62142351822958,0.609502264802577
2.02137942357749,0.626064759423173,0.614145736158988
2.03690183613977,0.630772357066776,0.618865248815993
2.05254344715087,0.635535393352661,0.623647030019888
2.06830517194982,0.640334181811598,0.628466312440805
2.08418793290466,0.645198087201739,0.633364629687793
2.10019265946639,0.650115286686754,0.638325230712117
2.1163202882234,0.655068548245746,0.643323961214519
2.13257176295623,0.660083692231683,0.648404227048779
2.14894803469284,0.665149157194622,0.653546390760164
2.16545006176422,0.670250973420107,0.65872725718356
2.18207880986053,0.675408712612349,0.663991286686615
2.19883525208755,0.680612852260222,0.66931628362737
2.21572036902368,0.685853584391989,0.674680438020334
2.23273514877729,0.691140707100655,0.680127995025661
2.24988058704453,0.696469282009225,0.68563488022031
2.26715768716766,0.701834614844922,0.691181181814907
2.28456746019369,0.707232317381015,0.69680904243852
2.30211092493359,0.712665485863203,0.702493698537581
2.3197891080219,0.718135474366519,0.708217742521057
2.33760304397683,0.723618476768252,0.714018490340933
2.35555377526073,0.729130031113946,0.719872407720275
2.37364235234119,0.734678338671559,0.725765292988337
2.39186983375245,0.740214472123568,0.731725788626409
2.41023728615734,0.745771615590221,0.737734533274925
2.42874578440974,0.751365295945622,0.743781325115971
2.44739641161747,0.756916082814448,0.749880796842019
2.46619025920564,0.762480264244752,0.756022125798028
2.48512842698056,0.76808060321378,0.762199981987747
2.50421202319407,0.773603399804328,0.768407699187232
2.52344216460842,0.779132709740497,0.774649305110715
2.5428199765616,0.784697625308754,0.780925261630028
2.56234659303321,0.790149487908491,0.787197785469089
2.58202315671081,0.795602619815988,0.793494693655099
2.60185081905681,0.801090617185572,0.799823155529142
2.6218307403758,0.806432901460401,0.806101222463126
2.64196408988253,0.811773492239629,0.812392936678209
2.66225204577025,0.817147993757081,0.818713002749483
2.68269579527972,0.822349058366923,0.824918209496067
2.70329653476867,0.827547724155295,0.831125830189492
2.72405546978177,0.832779130684787,0.837358717425491
2.74497381512125,0.837811571692497,0.843390381213923
2.76605279491791,0.842842364342507,0.849414133926395
2.78729364270282,0.847904650286656,0.85546118397984
2.8086976014795,0.852734818137424,0.861194094853441
2.83026592379659,0.857564499645412,0.866912030728164
2.85199987182124,0.862424819004656,0.872654082163346
2.87390071741293,0.866996326475476,0.877938361556381
2.89596974219788,0.871568781390021,0.883207392010816
2.91820823764409,0.876172443442224,0.888506609934501
2.94061750513688,0.880390044321674,0.893171493226825
2.96319885605507,0.884612222954074,0.897832259469034
2.98595361184771,0.88886935823043,0.90253761590678
3.00888310411142,0.892591994230102,0.906401576318689
3.0319886746683,0.896329239693518,0.910288688696084
3.05527167564447,0.900110635062591,0.914245824261748
3.07873346954919,0.903161122589151,0.917135859461869
3.10237542935457,0.906247478178838,0.92009446522941
3.12619893857597,0.909394214159473,0.92315926433942
3.15020539135288,0.911588657703794,0.924941748485236
3.17439619253061,0.913852787005672,0.926849912753875
3.1987727577424,0.916186552006919,0.928887449239723
3.22333651349232,0.917392395949346,0.929524895986896
3.24808889723873,0.918693913739071,0.930318886808983
3.27303135747842,0.920055415020765,0.931231906079875
3.29816535383134,0.920232864964375,0.930805224070827
3.32349235712605,0.920499504205283,0.930502386252519
3.34901384948576,0.920799910549341,0.930272311116601
3.37473132441509,0.920013826857243,0.928958841584282
3.40064628688746,0.919269695287447,0.927672646282485
3.42676025343316,0.918511675802137,0.926376281708786
3.45307475222809,0.916935390268587,0.924418700118647
3.47959132318319,0.915315187227788,0.922362996001901
3.50631151803459,0.913622606036034,0.92021253370996
3.53323690043434,0.911503964295927,0.91787617928819
3.560369046042,0.909252664428858,0.91535412038429
3.58770954261678,0.906890654257154,0.912702196987925
3.61525999011049,0.904525956713432,0.910274217565547
3.64302200076116,0.901982707521659,0.907645392533676
3.6709971991874,0.899341923497982,0.904920118116295
3.69918722248343,0.897070614326314,0.902711642963128
3.72759372031494,0.894635396339595,0.900343517510255
3.75621835501558,0.892172981220053,0.897959301632804
3.78506280168428,0.890365552897834,0.896275969760413
3.81412874828322,0.888453436276927,0.894496677443015
3.84341789573666,0.886620936407251,0.892795104009339
3.87293195803046,0.885641488007351,0.891894214271547
3.9026726623124,0.884632572860688,0.890958189100841
3.93264174899318,0.883816380002252,0.89018221172572
3.96284097184838,0.883969374296506,0.890240733448368
3.993272098121,0.884160229475063,0.890309754310062
4.0239369086249,0.884636223909499,0.890596231790831
4.05483719784904,0.886114879027216,0.891695186035907
4.08597477406247,0.88767712384749,0.892831724090578
4.11735145942015,0.889577222150882,0.894212112905742
4.14896909006958,0.892427894152756,0.896331573463764
4.18082951625827,0.895382116645352,0.898498464744316
4.21293460244198,0.898677670717966,0.900901330502367
4.24528622739386,0.902790204277256,0.903918709390771
4.27788628431437,0.907003163219793,0.906979519679685
4.31073668094211,0.911511307086589,0.910230860005386
4.34383933966539,0.916635849177917,0.913918322005035
4.3771961976348,0.921840780049513,0.917635801113391
4.41080920687653,0.927249921236805,0.921456557524788
4.4446803344066,0.933025870513893,0.925478073865027
4.47881156234599,0.938852037399114,0.929512246827113
4.51320488803663,0.944749742405026,0.933516683500823
4.54786232415826,0.950725832860158,0.937430185345448
4.58278589884624,0.956718469829321,0.941341827390905
4.61797765581021,0.962605454710276,0.945045209636331
4.6534396544537,0.968242924690138,0.948320668735697
4.68917396999466,0.973868282782481,0.951589850256352
4.72518269358687,0.979160738398335,0.95443867524336
4.76146793244232,0.983834472508207,0.956507902627973
4.79803180995457,0.988485161190254,0.958579865063929
4.83487646582291,0.99253309452017,0.960019514948763
4.8720040561777,0.995573436409747,0.960371995709684
4.90941675370643,0.998611344316372,0.960740065909321
4.94711674778095,1.00078441304685,0.960323808449133
4.98510624458552,1.00161982576966,0.958641875480011
5.023387467246,1.00250387585502,0.956964980828918
5.06196265595985,1.00237245649923,0.954478988005315
5.10083406812729,1.00075795356369,0.950761963394931
5.14000397848341,0.999233914158958,0.946993395328024
5.17947467923121,0.996751143567314,0.942551454517064
5.21924848017583,0.992914176317432,0.93715614548651
5.25932770885967,0.989136454008436,0.931631884540425
5.29971471069858,0.984657479179483,0.925706747089815
5.34041184911917,0.979201856636222,0.919279808827816
5.38142150569706,0.973695087389582,0.912688592321609
5.42274608029629,0.967835770387414,0.906039545753929
5.46438799120973,0.961490082899704,0.899368195650844
5.50634967530059,0.954986920712386,0.892567973866444
5.54863358814509,0.948460424443219,0.886035294949491
5.59124220417607,0.941886921079629,0.879849443424355
5.63417801682784,0.935125546503035,0.873612436891331
5.6774435386821,0.928597748258137,0.867866342327717
5.72104130161496,0.922320281426683,0.862657196107288
5.76497385694511,0.91589523226302,0.857473723581685
5.80924377558309,0.909879027993323,0.852859094272697
5.85385364818182,0.90427131286785,0.848800951357467
